angle,intensity
5.0,69.0
5.01,57.0
5.02,80.0
5.03,72.0
5.04,61.0
5.05,56.0
5.06,71.0
5.07,60.0
5.08,62.0
5.09,51.0
5.1,66.0
5.11,53.0
5.12,55.0
5.13,65.0
5.14,59.0
5.15,60.0
5.16,67.0
5.17,42.0
5.18,70.0
5.19,66.0
5.2,75.0
5.21,73.0
5.22,67.0
5.23,64.0
5.24,67.0
5.25,61.0
5.26,63.0
5.27,54.0
5.28,64.0
5.29,63.0
5.3,39.0
5.31,74.0
5.32,72.0
5.33,77.0
5.34,57.0
5.35,67.0
5.36,56.0
5.37,62.0
5.38,51.0
5.39,55.0
5.4,66.0
5.41,47.0
5.42,64.0
5.43,60.0
5.44,74.0
5.45,60.0
5.46,63.0
5.47,61.0
5.48,73.0
5.49,62.0
5.5,46.0
5.51,61.0
5.52,57.0
5.53,71.0
5.54,61.0
5.55,40.0
5.56,74.0
5.57,54.0
5.58,53.0
5.59,56.0
5.6,61.0
5.61,55.0
5.62,73.0
5.63,75.0
5.64,53.0
5.65,61.0
5.66,67.0
5.67,60.0
5.68,76.0
5.69,65.0
5.7,63.0
5.71,62.0
5.72,56.0
5.73,65.0
5.74,71.0
5.75,74.0
5.76,45.0
5.77,69.0
5.78,58.0
5.79,68.0
5.8,73.0
5.81,69.0
5.82,65.0
5.83,81.0
5.84,62.0
5.85,64.0
5.86,71.0
5.87,52.0
5.88,58.0
5.89,66.0
5.9,62.0
5.91,57.0
5.92,75.0
5.93,66.0
5.94,74.0
5.95,67.0
5.96,50.0
5.97,61.0
5.98,61.0
5.99,71.0
6.0,75.0
6.01,68.0
6.02,61.0
6.03,61.0
6.04,82.0
6.05,78.0
6.06,50.0
6.07,80.0
6.08,69.0
6.09,65.0
6.1,72.0
6.11,76.0
6.12,80.0
6.13,86.0
6.14,62.0
6.15,86.0
6.16,85.0
6.17,66.0
6.18,84.0
6.19,57.0
6.2,72.0
6.21,55.0
6.22,73.0
6.23,73.0
6.24,84.0
6.25,59.0
6.26,88.0
6.27,65.0
6.28,76.0
6.29,65.0
6.3,72.0
6.31,79.0
6.32,67.0
6.33,79.0
6.34,61.0
6.35,77.0
6.36,70.0
6.37,79.0
6.38,75.0
6.39,85.0
6.4,71.0
6.41,79.0
6.42,79.0
6.43,66.0
6.44,78.0
6.45,66.0
6.46,81.0
6.47,71.0
6.48,74.0
6.49,72.0
6.5,66.0
6.51,78.0
6.52,67.0
6.53,73.0
6.54,69.0
6.55,65.0
6.56,71.0
6.57,69.0
6.58,68.0
6.59,74.0
6.6,59.0
6.61,69.0
6.62,75.0
6.63,78.0
6.64,82.0
6.65,62.0
6.66,71.0
6.67,65.0
6.68,69.0
6.69,76.0
6.7,72.0
6.71,70.0
6.72,76.0
6.73,51.0
6.74,83.0
6.75,77.0
6.76,71.0
6.77,62.0
6.78,81.0
6.79,65.0
6.8,79.0
6.81,74.0
6.82,71.0
6.83,72.0
6.84,75.0
6.85,83.0
6.86,72.0
6.87,60.0
6.88,79.0
6.89,86.0
6.9,78.0
6.91,87.0
6.92,61.0
6.93,68.0
6.94,68.0
6.95,75.0
6.96,67.0
6.97,75.0
6.98,68.0
6.99,73.0
7.0,59.0
7.01,54.0
7.02,69.0
7.03,74.0
7.04,69.0
7.05,65.0
7.06,69.0
7.07,61.0
7.08,63.0
7.09,77.0
7.1,56.0
7.11,72.0
7.12,77.0
7.13,68.0
7.14,76.0
7.15,65.0
7.16,75.0
7.17,66.0
7.18,65.0
7.19,60.0
7.2,68.0
7.21,74.0
7.22,64.0
7.23,79.0
7.24,79.0
7.25,78.0
7.26,72.0
7.27,88.0
7.28,57.0
7.29,71.0
7.3,73.0
7.31,69.0
7.32,73.0
7.33,60.0
7.34,67.0
7.35,75.0
7.36,64.0
7.37,61.0
7.38,66.0
7.39,59.0
7.4,64.0
7.41,73.0
7.42,73.0
7.43,67.0
7.44,66.0
7.45,73.0
7.46,61.0
7.47,63.0
7.48,67.0
7.49,74.0
7.5,80.0
7.51,60.0
7.52,75.0
7.53,66.0
7.54,61.0
7.55,63.0
7.56,70.0
7.57,50.0
7.58,55.0
7.59,61.0
7.6,69.0
7.61,65.0
7.62,46.0
7.63,71.0
7.64,73.0
7.65,65.0
7.66,49.0
7.67,65.0
7.68,80.0
7.69,57.0
7.7,65.0
7.71,73.0
7.72,62.0
7.73,69.0
7.74,65.0
7.75,55.0
7.76,57.0
7.77,56.0
7.78,61.0
7.79,76.0
7.8,73.0
7.81,51.0
7.82,58.0
7.83,63.0
7.84,71.0
7.85,61.0
7.86,63.0
7.87,68.0
7.88,70.0
7.89,66.0
7.9,66.0
7.91,56.0
7.92,60.0
7.93,57.0
7.94,66.0
7.95,73.0
7.96,50.0
7.97,76.0
7.98,75.0
7.99,59.0
8.0,68.0
8.01,54.0
8.02,69.0
8.03,63.0
8.04,65.0
8.05,60.0
8.06,49.0
8.07,61.0
8.08,65.0
8.09,74.0
8.1,67.0
8.11,54.0
8.12,72.0
8.13,73.0
8.14,51.0
8.15,74.0
8.16,49.0
8.17,68.0
8.18,55.0
8.19,53.0
8.2,80.0
8.21,74.0
8.22,66.0
8.23,61.0
8.24,50.0
8.25,56.0
8.26,82.0
8.27,75.0
8.28,75.0
8.29,56.0
8.3,69.0
8.31,55.0
8.32,81.0
8.33,72.0
8.34,57.0
8.35,61.0
8.36,68.0
8.37,69.0
8.38,74.0
8.39,64.0
8.4,54.0
8.41,62.0
8.42,76.0
8.43,60.0
8.44,61.0
8.45,58.0
8.46,79.0
8.47,56.0
8.48,64.0
8.49,76.0
8.5,63.0
8.51,75.0
8.52,65.0
8.53,60.0
8.54,47.0
8.55,71.0
8.56,58.0
8.57,71.0
8.58,64.0
8.59,64.0
8.6,63.0
8.61,70.0
8.62,76.0
8.63,59.0
8.64,70.0
8.65,56.0
8.66,76.0
8.67,57.0
8.68,75.0
8.69,51.0
8.7,69.0
8.71,69.0
8.72,70.0
8.73,59.0
8.74,76.0
8.75,64.0
8.76,57.0
8.77,58.0
8.78,68.0
8.79,58.0
8.8,56.0
8.81,72.0
8.82,64.0
8.83,60.0
8.84,52.0
8.85,60.0
8.86,52.0
8.87,50.0
8.88,77.0
8.89,62.0
8.9,66.0
8.91,69.0
8.92,83.0
8.93,67.0
8.94,62.0
8.95,47.0
8.96,60.0
8.97,58.0
8.98,51.0
8.99,64.0
9.0,63.0
9.01,55.0
9.02,62.0
9.03,72.0
9.04,65.0
9.05,67.0
9.06,52.0
9.07,63.0
9.08,64.0
9.09,66.0
9.1,52.0
9.11,56.0
9.12,69.0
9.13,61.0
9.14,57.0
9.15,65.0
9.16,68.0
9.17,59.0
9.18,74.0
9.19,65.0
9.2,65.0
9.21,66.0
9.22,83.0
9.23,61.0
9.24,53.0
9.25,68.0
9.26,62.0
9.27,62.0
9.28,64.0
9.29,76.0
9.3,54.0
9.31,68.0
9.32,66.0
9.33,67.0
9.34,67.0
9.35,76.0
9.36,61.0
9.37,58.0
9.38,73.0
9.39,58.0
9.4,63.0
9.41,60.0
9.42,74.0
9.43,78.0
9.44,63.0
9.45,69.0
9.46,68.0
9.47,94.0
9.48,95.0
9.49,65.0
9.5,72.0
9.51,75.0
9.52,74.0
9.53,91.0
9.54,92.0
9.55,61.0
9.56,70.0
9.57,87.0
9.58,68.0
9.59,81.0
9.6,68.0
9.61,60.0
9.62,80.0
9.63,51.0
9.64,70.0
9.65,75.0
9.66,81.0
9.67,82.0
9.68,70.0
9.69,54.0
9.7,75.0
9.71,65.0
9.72,72.0
9.73,97.0
9.74,68.0
9.75,81.0
9.76,92.0
9.77,83.0
9.78,87.0
9.79,78.0
9.8,83.0
9.81,89.0
9.82,83.0
9.83,105.0
9.84,111.0
9.85,109.0
9.86,114.0
9.87,110.0
9.88,107.0
9.89,102.0
9.9,89.0
9.91,98.0
9.92,76.0
9.93,74.0
9.94,65.0
9.95,72.0
9.96,73.0
9.97,56.0
9.98,65.0
9.99,70.0
10.0,68.0
10.01,60.0
10.02,59.0
10.03,55.0
10.04,84.0
10.05,68.0
10.06,81.0
10.07,74.0
10.08,66.0
10.09,64.0
10.1,67.0
10.11,53.0
10.12,77.0
10.13,72.0
10.14,78.0
10.15,53.0
10.16,60.0
10.17,66.0
10.18,55.0
10.19,66.0
10.2,47.0
10.21,71.0
10.22,72.0
10.23,54.0
10.24,61.0
10.25,75.0
10.26,69.0
10.27,75.0
10.28,73.0
10.29,69.0
10.3,73.0
10.31,56.0
10.32,73.0
10.33,86.0
10.34,67.0
10.35,55.0
10.36,66.0
10.37,70.0
10.38,62.0
10.39,66.0
10.4,68.0
10.41,65.0
10.42,63.0
10.43,81.0
10.44,77.0
10.45,62.0
10.46,71.0
10.47,64.0
10.48,82.0
10.49,68.0
10.5,80.0
10.51,91.0
10.52,86.0
