angle,intensity
5.0,41.0
5.01,42.0
5.02,39.0
5.03,40.0
5.04,45.0
5.05,39.0
5.06,34.0
5.07,41.0
5.08,33.0
5.09,41.0
5.1,27.0
5.11,29.0
5.12,31.0
5.13,36.0
5.14,29.0
5.15,28.0
5.16,35.0
5.17,26.0
5.18,37.0
5.19,21.0
5.2,29.0
5.21,39.0
5.22,27.0
5.23,33.0
5.24,31.0
5.25,35.0
5.26,34.0
5.27,37.0
5.28,27.0
5.29,36.0
5.3,34.0
5.31,30.0
5.32,32.0
5.33,34.0
5.34,40.0
5.35,34.0
5.36,29.0
5.37,33.0
5.38,29.0
5.39,33.0
5.4,33.0
5.41,40.0
5.42,34.0
5.43,33.0
5.44,33.0
5.45,25.0
5.46,38.0
5.47,23.0
5.48,25.0
5.49,28.0
5.5,28.0
5.51,37.0
5.52,32.0
5.53,46.0
5.54,31.0
5.55,27.0
5.56,36.0
5.57,25.0
5.58,38.0
5.59,31.0
5.6,34.0
5.61,30.0
5.62,30.0
5.63,37.0
5.64,34.0
5.65,39.0
5.66,33.0
5.67,33.0
5.68,30.0
5.69,32.0
5.7,30.0
5.71,24.0
5.72,33.0
5.73,36.0
5.74,35.0
5.75,34.0
5.76,37.0
5.77,39.0
5.78,31.0
5.79,32.0
5.8,35.0
5.81,30.0
5.82,26.0
5.83,27.0
5.84,43.0
5.85,28.0
5.86,33.0
5.87,34.0
5.88,39.0
5.89,34.0
5.9,33.0
5.91,25.0
5.92,31.0
5.93,28.0
5.94,28.0
5.95,34.0
5.96,31.0
5.97,26.0
5.98,33.0
5.99,30.0
6.0,29.0
6.01,25.0
6.02,37.0
6.03,44.0
6.04,34.0
6.05,40.0
6.06,28.0
6.07,31.0
6.08,26.0
6.09,43.0
6.1,31.0
6.11,40.0
6.12,28.0
6.13,37.0
6.14,30.0
6.15,35.0
6.16,22.0
6.17,32.0
6.18,32.0
6.19,34.0
6.2,31.0
6.21,26.0
6.22,31.0
6.23,45.0
6.24,27.0
6.25,34.0
6.26,35.0
6.27,36.0
6.28,32.0
6.29,41.0
6.3,35.0
6.31,30.0
6.32,28.0
6.33,30.0
6.34,30.0
