angle,intensity
5.0,32.0
5.01,24.0
5.02,24.0
5.03,38.0
5.04,31.0
5.05,34.0
5.06,23.0
5.07,33.0
5.08,30.0
5.09,26.0
5.1,34.0
5.11,24.0
5.12,28.0
5.13,29.0
5.14,22.0
5.15,40.0
5.16,32.0
5.17,24.0
5.18,28.0
5.19,21.0
5.2,24.0
5.21,36.0
5.22,34.0
5.23,27.0
5.24,35.0
5.25,16.0
5.26,29.0
5.27,26.0
5.28,39.0
5.29,29.0
5.3,33.0
5.31,29.0
5.32,23.0
5.33,24.0
5.34,29.0
5.35,30.0
5.36,30.0
5.37,34.0
5.38,31.0
5.39,24.0
5.4,29.0
5.41,35.0
5.42,29.0
5.43,28.0
5.44,22.0
5.45,28.0
5.46,30.0
5.47,23.0
5.48,33.0
5.49,24.0
5.5,34.0
5.51,30.0
5.52,26.0
5.53,34.0
5.54,23.0
5.55,33.0
5.56,24.0
5.57,24.0
5.58,25.0
5.59,16.0
5.6,26.0
5.61,29.0
5.62,20.0
5.63,27.0
5.64,30.0
5.65,28.0
5.66,30.0
5.67,30.0
5.68,28.0
5.69,28.0
5.7,25.0
5.71,22.0
5.72,21.0
5.73,25.0
5.74,28.0
5.75,28.0
5.76,26.0
5.77,15.0
5.78,26.0
5.79,20.0
5.8,28.0
5.81,25.0
5.82,27.0
5.83,33.0
5.84,31.0
5.85,24.0
5.86,32.0
5.87,32.0
5.88,19.0
5.89,32.0
5.9,24.0
5.91,21.0
5.92,27.0
5.93,27.0
5.94,24.0
5.95,15.0
5.96,23.0
5.97,19.0
5.98,31.0
5.99,20.0
6.0,33.0
6.01,21.0
6.02,30.0
6.03,23.0
6.04,17.0
6.05,23.0
6.06,29.0
6.07,27.0
6.08,24.0
6.09,23.0
6.1,20.0
6.11,33.0
6.12,17.0
6.13,34.0
6.14,21.0
6.15,23.0
6.16,18.0
6.17,27.0
6.18,36.0
6.19,24.0
6.2,21.0
6.21,31.0
6.22,26.0
6.23,16.0
6.24,27.0
6.25,23.0
6.26,28.0
6.27,28.0
6.28,24.0
6.29,22.0
6.3,28.0
6.31,28.0
6.32,25.0
6.33,21.0
6.34,31.0
6.35,17.0
6.36,28.0
6.37,28.0
6.38,16.0
6.39,23.0
6.4,20.0
6.41,22.0
6.42,27.0
6.43,22.0
6.44,28.0
6.45,21.0
6.46,16.0
6.47,30.0
6.48,20.0
6.49,24.0
6.5,24.0
6.51,18.0
6.52,23.0
6.53,34.0
6.54,16.0
6.55,19.0
6.56,23.0
6.57,25.0
6.58,23.0
6.59,28.0
6.6,28.0
6.61,24.0
6.62,17.0
6.63,29.0
6.64,28.0
6.65,21.0
6.66,29.0
6.67,27.0
6.68,24.0
6.69,18.0
6.7,18.0
6.71,21.0
6.72,17.0
6.73,19.0
6.74,24.0
6.75,23.0
6.76,22.0
6.77,24.0
6.78,28.0
6.79,28.0
6.8,24.0
6.81,19.0
6.82,23.0
6.83,26.0
6.84,22.0
6.85,31.0
6.86,20.0
6.87,21.0
6.88,33.0
6.89,26.0
6.9,20.0
6.91,26.0
6.92,23.0
6.93,22.0
6.94,28.0
6.95,29.0
6.96,27.0
6.97,32.0
6.98,23.0
6.99,20.0
7.0,26.0
7.01,23.0
7.02,21.0
7.03,27.0
7.04,22.0
7.05,24.0
7.06,28.0
7.07,25.0
7.08,25.0
7.09,21.0
7.1,27.0
7.11,31.0
7.12,27.0
7.13,25.0
7.14,31.0
7.15,25.0
7.16,22.0
7.17,31.0
7.18,20.0
7.19,31.0
7.2,21.0
7.21,23.0
7.22,22.0
7.23,27.0
7.24,33.0
7.25,12.0
7.26,21.0
7.27,26.0
7.28,31.0
7.29,24.0
7.3,22.0
7.31,27.0
7.32,34.0
7.33,24.0
7.34,25.0
7.35,27.0
7.36,26.0
7.37,16.0
7.38,28.0
7.39,25.0
7.4,17.0
7.41,26.0
7.42,24.0
7.43,26.0
7.44,26.0
7.45,15.0
7.46,45.0
7.47,32.0
7.48,24.0
7.49,26.0
7.5,28.0
7.51,34.0
7.52,24.0
7.53,25.0
7.54,16.0
7.55,19.0
7.56,26.0
7.57,20.0
7.58,20.0
7.59,25.0
7.6,23.0
7.61,20.0
7.62,26.0
7.63,37.0
7.64,22.0
7.65,23.0
7.66,16.0
7.67,18.0
7.68,27.0
7.69,24.0
7.7,26.0
7.71,21.0
7.72,22.0
7.73,25.0
7.74,30.0
7.75,21.0
7.76,24.0
7.77,29.0
7.78,20.0
7.79,25.0
