      Vuonnemite
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from single crystal data of R070690
      Ercit T S, Cooper M A, Hawthorne F C
      The Canadian Mineralogist 36 (1998) 1311-1320
      The crystal structure of vuonnemite, Na11TiNb2(Si2O7)2(PO4)2O3(F,OH),
      a phosphate-bearing sorosilicate of the lomonosovite group
      Locality: Ilimaussaq, Greenland
      _database_code_amcsd 0005581

      CELL PARAMETERS:   5.4960  7.1640 14.4630   92.720   95.210   90.620
      SPACE GROUP: P-1       

                44.75          1.16        2.0253   -2   2   3
                45.08         10.52        2.0113    2   2   2
                45.10          1.49        2.0101   -2  -1   5
                45.23          2.36        2.0048    1  -3   3
                45.31          3.16        2.0013    0  -1   7
                45.71          1.46        1.9849   -2   1   5
                45.72          2.29        1.9846   -1   0   7
                45.81          5.30        1.9806    1   2   5
                46.33          3.49        1.9599    2  -2   3
                46.57          6.51        1.9503    0   1   7
                46.71          1.14        1.9446    0   3   4
                46.85          1.76        1.9391   -2  -2   4
                47.27          2.66        1.9228    1   3   3
                47.93          1.75        1.8981    2   0   5
                47.96          1.30        1.8970    2   2   3
                48.12         11.81        1.8911   -2   0   6
                48.34          4.56        1.8827    1  -3   4
                48.74          7.20        1.8682    1  -2   6
                49.81          2.60        1.8307   -3   0   1
                50.10          1.94        1.8207    0  -2   7
                50.25          1.40        1.8155    2   1   5
                50.37          2.77        1.8116   -2   3   0
                50.64          1.01        1.8027   -2   3   1
                50.79          2.38        1.7976    1   3   4
                50.95          9.01        1.7922    2  -3   1
                51.04          8.34        1.7894    1   2   6
                51.06         29.25        1.7888    0   4   0
                51.15          1.05        1.7858    0  -4   1
                51.19          4.74        1.7845    2   3   0
                51.51          1.67        1.7741   -3   1   0
                51.57          7.06        1.7723   -2  -3   2
                51.65          1.39        1.7697   -3  -1   1
                51.74          1.30        1.7668   -1  -2   7
                51.74          1.93        1.7667   -2   3   2
                52.06          1.64        1.7567   -1   0   8
                52.22          1.41        1.7518   -3  -1   2
                52.26          2.23        1.7505    2   3   1
                52.41          2.62        1.7458    0   2   7
                52.59          4.92        1.7402   -1   3   5
                52.81          1.91        1.7336    0  -3   6
                53.15          1.62        1.7231   -1  -1   8
                53.24          5.02        1.7206   -2   0   7
                53.60          2.28        1.7097   -3  -1   3
                53.69          4.25        1.7072   -3   1   3
                53.74          2.76        1.7057   -1   2   7
                53.95          1.48        1.6996    1  -4   1
                54.07          2.86        1.6959    2  -1   6
                54.19          2.68        1.6925    3  -1   2
                54.23          5.86        1.6914   -2  -2   6
                54.25          5.35        1.6909    1  -2   7
                54.90          1.28        1.6724    3   1   2
                55.04          1.76        1.6685    1  -4   2
                55.10          1.32        1.6668    1   4   1
                55.28          1.09        1.6618    2   1   6
                55.60          4.02        1.6530   -2   2   6
                55.77          1.33        1.6484   -3  -1   4
                56.11          2.27        1.6390    0  -2   8
                56.24          7.37        1.6358   -3   2   1
                56.26          4.83        1.6352   -3   2   0
                56.27          2.11        1.6347   -1  -4   3
                56.32          2.17        1.6336    0  -4   4
                56.32          1.97        1.6335   -2   3   4
                56.69          8.62        1.6238   -3  -2   1
                56.69          4.29        1.6237    1   2   7
                56.74          1.59        1.6223    2   3   3
                57.02          4.08        1.6152    3   2   0
                57.06          2.56        1.6140    3  -2   1
                57.27          1.94        1.6086   -3   0   5
                57.45          7.56        1.6041   -1  -2   8
                57.48          1.26        1.6032    1   1   8
                57.61          1.01        1.5999   -1   4   3
                57.67          5.55        1.5985    0   0   9
                57.78          4.61        1.5958    0  -3   7
                58.12          1.26        1.5871    3   2   1
                58.15          1.11        1.5863   -2  -3   5
                58.38          1.76        1.5807   -3  -2   3
                58.54          2.32        1.5768   -3   2   3
                58.56          5.00        1.5762    0   2   8
                58.59          3.81        1.5756    2   0   7
                58.64          1.68        1.5744    3  -2   2
                58.65          1.78        1.5741   -3  -1   5
                58.76          1.97        1.5714    0   4   4
                58.82          3.26        1.5700    3   0   4
                58.83          1.22        1.5698   -2  -2   7
                59.51          6.10        1.5534    0  -4   5
                59.61          8.10        1.5509   -1   2   8
                59.88          1.31        1.5446   -2  -1   8
                59.90          1.18        1.5441    0   1   9
                59.98          1.04        1.5424    3   2   2
                60.35          1.60        1.5336   -3  -2   4
                60.81          2.52        1.5233   -3   2   4
                60.84          1.02        1.5226    3   1   4
                61.09          1.63        1.5170    2  -3   5
                61.50          1.75        1.5078   -2   4   0
                61.81          5.27        1.5010   -2   4   1
                62.18          3.24        1.4929   -2  -4   1
                62.45          5.01        1.4870    0   4   5
                62.46          1.84        1.4869    2   4   0
                62.65          2.16        1.4829   -2  -4   2
                62.74          2.21        1.4810    1  -1   9
                62.86          3.07        1.4785   -2   4   2
                63.12          1.27        1.4729    2  -4   2
                63.23          1.23        1.4707    0  -3   8
                63.40          6.86        1.4671    2  -2   7
                63.55          1.28        1.4641   -1  -2   9
                63.64          1.07        1.4621   -2   3   6
                63.85          1.92        1.4579   -2  -4   3
                63.88          1.26        1.4573   -1   4   5
                63.93          2.03        1.4562    3  -2   4
                63.94          2.11        1.4559   -2  -2   8
                63.98          1.73        1.4552    2   3   5
                64.56          4.12        1.4434    2   0   8
                64.81          1.62        1.4386    0   0  10
                65.01          2.18        1.4345    2  -4   3
                65.20          1.48        1.4308    2   4   2
                65.28          2.18        1.4293    2  -3   6
                65.57          1.26        1.4237   -1   0  10
                65.75          1.94        1.4202   -2   2   8
                65.77          2.84        1.4199    3   2   4
                65.86          5.87        1.4180    2   2   7
                65.87          2.51        1.4180   -3  -3   3
                65.88          1.04        1.4178   -1   2   9
                65.91          1.40        1.4172    0   5   1
                65.93          1.78        1.4168    0  -5   2
                65.95          2.39        1.4165   -2  -3   7
                66.09          1.67        1.4137    1   4   5
                66.37          1.71        1.4085   -3  -2   6
                66.38          1.95        1.4083   -1  -1  10
                66.96          1.79        1.3976    1  -3   8
                67.36          1.88        1.3902   -3   2   6
                67.39          1.41        1.3897   -1   5   0
                67.56          1.12        1.3865    3  -2   5
