angle,intensity
5.0,38.0
5.01,61.0
5.02,43.0
5.03,46.0
5.04,39.0
5.05,51.0
5.06,42.0
5.07,59.0
5.08,43.0
5.09,39.0
5.1,48.0
5.11,36.0
5.12,34.0
5.13,45.0
5.14,38.0
5.15,37.0
5.16,49.0
5.17,44.0
5.18,43.0
5.19,33.0
5.2,45.0
5.21,32.0
5.22,34.0
5.23,40.0
5.24,42.0
5.25,48.0
5.26,35.0
5.27,29.0
5.28,44.0
5.29,42.0
5.3,50.0
5.31,40.0
5.32,47.0
5.33,42.0
5.34,45.0
5.35,40.0
5.36,55.0
5.37,32.0
5.38,38.0
5.39,35.0
5.4,38.0
5.41,45.0
5.42,34.0
5.43,37.0
5.44,48.0
5.45,29.0
5.46,34.0
5.47,41.0
5.48,26.0
5.49,40.0
5.5,32.0
5.51,43.0
5.52,28.0
5.53,56.0
5.54,46.0
5.55,34.0
5.56,38.0
5.57,42.0
5.58,48.0
5.59,40.0
5.6,49.0
5.61,46.0
5.62,38.0
5.63,51.0
5.64,44.0
5.65,39.0
5.66,34.0
5.67,52.0
5.68,40.0
5.69,50.0
5.7,46.0
5.71,39.0
5.72,41.0
5.73,40.0
5.74,42.0
5.75,57.0
5.76,27.0
5.77,44.0
5.78,36.0
5.79,48.0
5.8,39.0
5.81,53.0
5.82,51.0
5.83,39.0
5.84,44.0
5.85,36.0
5.86,52.0
5.87,36.0
5.88,32.0
5.89,32.0
5.9,38.0
5.91,39.0
5.92,41.0
5.93,40.0
5.94,52.0
5.95,46.0
5.96,38.0
5.97,44.0
5.98,48.0
5.99,43.0
6.0,47.0
6.01,48.0
6.02,51.0
6.03,44.0
6.04,32.0
6.05,31.0
6.06,44.0
6.07,29.0
6.08,40.0
6.09,46.0
6.1,46.0
6.11,46.0
6.12,34.0
6.13,44.0
6.14,39.0
6.15,44.0
6.16,52.0
6.17,41.0
6.18,45.0
6.19,37.0
6.2,43.0
6.21,50.0
6.22,41.0
6.23,40.0
6.24,58.0
6.25,39.0
6.26,55.0
6.27,37.0
6.28,43.0
6.29,45.0
6.3,49.0
6.31,40.0
6.32,43.0
6.33,40.0
6.34,54.0
6.35,43.0
6.36,53.0
6.37,64.0
6.38,47.0
6.39,51.0
6.4,51.0
6.41,42.0
6.42,40.0
6.43,48.0
6.44,56.0
6.45,48.0
6.46,52.0
6.47,56.0
6.48,41.0
6.49,49.0
6.5,40.0
6.51,43.0
6.52,45.0
6.53,50.0
6.54,45.0
6.55,40.0
6.56,44.0
6.57,50.0
6.58,62.0
6.59,54.0
6.6,51.0
6.61,47.0
6.62,45.0
6.63,50.0
6.64,50.0
6.65,50.0
6.66,49.0
6.67,46.0
6.68,55.0
6.69,37.0
6.7,41.0
6.71,50.0
6.72,40.0
6.73,60.0
6.74,49.0
6.75,45.0
6.76,54.0
6.77,52.0
6.78,42.0
6.79,53.0
6.8,53.0
6.81,43.0
6.82,48.0
6.83,44.0
6.84,51.0
6.85,50.0
6.86,53.0
6.87,49.0
6.88,61.0
6.89,50.0
6.9,50.0
6.91,52.0
6.92,51.0
6.93,50.0
6.94,56.0
6.95,49.0
6.96,55.0
6.97,58.0
6.98,43.0
6.99,61.0
7.0,61.0
7.01,50.0
7.02,74.0
7.03,43.0
7.04,54.0
7.05,34.0
7.06,53.0
7.07,54.0
7.08,57.0
7.09,45.0
7.1,50.0
7.11,49.0
7.12,56.0
7.13,54.0
7.14,56.0
7.15,54.0
7.16,46.0
7.17,55.0
7.18,44.0
7.19,50.0
7.2,53.0
7.21,46.0
7.22,41.0
7.23,45.0
7.24,60.0
7.25,48.0
7.26,48.0
7.27,44.0
7.28,58.0
7.29,55.0
7.3,53.0
7.31,43.0
7.32,44.0
7.33,43.0
7.34,45.0
7.35,59.0
7.36,53.0
7.37,54.0
7.38,54.0
7.39,48.0
7.4,54.0
7.41,44.0
7.42,69.0
7.43,43.0
7.44,59.0
7.45,37.0
7.46,55.0
7.47,59.0
7.48,58.0
7.49,52.0
7.5,56.0
7.51,42.0
7.52,38.0
7.53,57.0
7.54,47.0
7.55,54.0
7.56,47.0
7.57,60.0
7.58,61.0
7.59,49.0
7.6,46.0
7.61,42.0
7.62,46.0
7.63,52.0
7.64,40.0
7.65,44.0
7.66,40.0
7.67,43.0
7.68,59.0
7.69,45.0
7.7,49.0
7.71,55.0
7.72,38.0
7.73,43.0
7.74,46.0
7.75,53.0
7.76,49.0
7.77,38.0
7.78,40.0
7.79,47.0
7.8,57.0
7.81,38.0
7.82,39.0
7.83,47.0
7.84,42.0
7.85,41.0
7.86,61.0
7.87,47.0
7.88,54.0
7.89,49.0
7.9,55.0
7.91,39.0
7.92,47.0
7.93,45.0
7.94,48.0
7.95,40.0
7.96,36.0
7.97,50.0
7.98,48.0
7.99,58.0
8.0,39.0
8.01,50.0
8.02,46.0
8.03,63.0
8.04,51.0
8.05,40.0
8.06,38.0
8.07,37.0
8.08,48.0
8.09,44.0
8.1,44.0
8.11,49.0
8.12,40.0
8.13,47.0
8.14,45.0
8.15,51.0
8.16,41.0
8.17,40.0
8.18,45.0
8.19,46.0
8.2,48.0
