angle,intensity
5.0,20.0
5.01,32.0
5.02,28.0
5.03,27.0
5.04,22.0
5.05,28.0
5.06,27.0
5.07,20.0
5.08,26.0
5.09,24.0
5.1,21.0
5.11,24.0
5.12,21.0
5.13,24.0
5.14,27.0
5.15,28.0
5.16,22.0
5.17,22.0
5.18,18.0
5.19,26.0
5.2,22.0
5.21,21.0
5.22,32.0
5.23,26.0
5.24,37.0
5.25,28.0
5.26,25.0
5.27,24.0
5.28,27.0
5.29,18.0
5.3,30.0
5.31,24.0
5.32,26.0
5.33,19.0
5.34,25.0
5.35,35.0
5.36,27.0
5.37,30.0
5.38,20.0
5.39,23.0
5.4,34.0
5.41,24.0
5.42,29.0
5.43,32.0
5.44,23.0
5.45,38.0
5.46,26.0
5.47,28.0
5.48,28.0
5.49,21.0
5.5,24.0
5.51,29.0
5.52,22.0
5.53,25.0
5.54,27.0
5.55,24.0
5.56,37.0
5.57,38.0
5.58,36.0
5.59,31.0
5.6,25.0
5.61,25.0
5.62,21.0
5.63,24.0
5.64,23.0
5.65,27.0
5.66,32.0
5.67,28.0
5.68,37.0
5.69,34.0
5.7,24.0
5.71,27.0
5.72,22.0
5.73,35.0
5.74,35.0
5.75,23.0
5.76,21.0
5.77,22.0
5.78,29.0
5.79,27.0
5.8,25.0
5.81,29.0
5.82,24.0
5.83,26.0
5.84,25.0
5.85,22.0
5.86,17.0
5.87,23.0
5.88,14.0
5.89,28.0
5.9,25.0
5.91,15.0
5.92,32.0
5.93,23.0
5.94,21.0
5.95,26.0
5.96,26.0
5.97,27.0
5.98,19.0
5.99,21.0
6.0,20.0
6.01,20.0
6.02,17.0
6.03,19.0
6.04,19.0
6.05,17.0
6.06,16.0
6.07,18.0
6.08,17.0
6.09,24.0
6.1,16.0
6.11,24.0
6.12,15.0
6.13,25.0
6.14,24.0
6.15,12.0
6.16,12.0
6.17,16.0
6.18,18.0
6.19,10.0
6.2,13.0
6.21,18.0
6.22,24.0
6.23,14.0
6.24,21.0
6.25,18.0
6.26,14.0
6.27,29.0
6.28,16.0
6.29,23.0
6.3,23.0
6.31,18.0
6.32,21.0
6.33,17.0
6.34,19.0
6.35,19.0
6.36,11.0
6.37,17.0
6.38,29.0
6.39,19.0
6.4,22.0
6.41,25.0
6.42,24.0
6.43,18.0
6.44,25.0
6.45,19.0
6.46,21.0
6.47,15.0
6.48,22.0
6.49,23.0
6.5,18.0
6.51,24.0
6.52,28.0
6.53,21.0
6.54,16.0
6.55,25.0
6.56,27.0
6.57,17.0
6.58,23.0
6.59,22.0
6.6,22.0
6.61,24.0
6.62,31.0
6.63,19.0
6.64,22.0
6.65,28.0
6.66,15.0
6.67,18.0
6.68,29.0
6.69,22.0
6.7,28.0
6.71,23.0
6.72,20.0
6.73,23.0
6.74,21.0
6.75,22.0
6.76,25.0
6.77,24.0
6.78,13.0
6.79,22.0
6.8,15.0
6.81,17.0
6.82,21.0
6.83,26.0
6.84,20.0
6.85,25.0
6.86,21.0
6.87,19.0
6.88,18.0
6.89,22.0
6.9,25.0
6.91,18.0
6.92,15.0
6.93,25.0
6.94,26.0
6.95,25.0
6.96,20.0
6.97,22.0
6.98,29.0
6.99,17.0
7.0,17.0
7.01,15.0
7.02,28.0
7.03,23.0
7.04,20.0
7.05,26.0
7.06,28.0
7.07,24.0
7.08,27.0
7.09,20.0
7.1,19.0
7.11,25.0
7.12,17.0
7.13,22.0
7.14,19.0
7.15,17.0
7.16,21.0
7.17,30.0
7.18,17.0
7.19,18.0
7.2,29.0
7.21,20.0
7.22,16.0
7.23,19.0
7.24,22.0
7.25,20.0
7.26,30.0
7.27,18.0
7.28,27.0
7.29,19.0
7.3,24.0
7.31,18.0
7.32,18.0
7.33,28.0
7.34,25.0
7.35,24.0
7.36,18.0
7.37,13.0
7.38,25.0
7.39,20.0
7.4,20.0
7.41,8.0
7.42,16.0
7.43,19.0
7.44,10.0
7.45,23.0
7.46,18.0
7.47,15.0
7.48,17.0
7.49,17.0
7.5,14.0
7.51,17.0
7.52,10.0
7.53,17.0
7.54,20.0
7.55,19.0
7.56,10.0
7.57,7.0
7.58,13.0
7.59,12.0
7.6,9.0
7.61,15.0
7.62,11.0
7.63,16.0
7.64,16.0
7.65,14.0
7.66,16.0
7.67,17.0
7.68,13.0
7.69,7.0
7.7,13.0
7.71,11.0
7.72,12.0
7.73,13.0
7.74,18.0
7.75,16.0
7.76,10.0
7.77,11.0
7.78,18.0
7.79,9.0
7.8,7.0
7.81,10.0
7.82,18.0
7.83,10.0
7.84,14.0
7.85,9.0
7.86,11.0
7.87,11.0
7.88,12.0
7.89,15.0
7.9,19.0
7.91,8.0
7.92,9.0
7.93,10.0
7.94,15.0
7.95,20.0
7.96,18.0
7.97,12.0
7.98,11.0
7.99,20.0
8.0,15.0
8.01,15.0
8.02,9.0
8.03,8.0
8.04,9.0
8.05,16.0
8.06,10.0
8.07,9.0
8.08,22.0
8.09,13.0
8.1,12.0
8.11,9.0
8.12,9.0
8.13,13.0
8.14,10.0
8.15,13.0
8.16,9.0
8.17,6.0
8.18,11.0
8.19,12.0
8.2,14.0
8.21,13.0
8.22,12.0
8.23,17.0
8.24,9.0
8.25,14.0
8.26,17.0
8.27,14.0
8.28,10.0
8.29,9.0
8.3,13.0
8.31,18.0
8.32,16.0
8.33,15.0
8.34,21.0
8.35,10.0
8.36,12.0
8.37,18.0
8.38,8.0
8.39,9.0
8.4,9.0
8.41,15.0
8.42,13.0
8.43,16.0
8.44,8.0
8.45,18.0
8.46,10.0
8.47,16.0
8.48,12.0
8.49,17.0
8.5,16.0
8.51,9.0
8.52,8.0
8.53,8.0
8.54,10.0
8.55,14.0
8.56,10.0
8.57,15.0
8.58,16.0
8.59,15.0
8.6,14.0
8.61,14.0
8.62,16.0
8.63,14.0
8.64,7.0
8.65,9.0
