angle,intensity
5.0,57.0
5.01,49.0
5.02,55.0
5.03,66.0
5.04,66.0
5.05,58.0
5.06,56.0
5.07,64.0
5.08,63.0
5.09,66.0
5.1,54.0
5.11,51.0
5.12,68.0
5.13,44.0
5.14,69.0
5.15,56.0
5.16,54.0
5.17,61.0
5.18,62.0
5.19,50.0
5.2,43.0
5.21,57.0
5.22,56.0
5.23,57.0
5.24,53.0
5.25,45.0
5.26,60.0
5.27,70.0
5.28,54.0
5.29,63.0
5.3,48.0
5.31,70.0
5.32,60.0
5.33,51.0
5.34,61.0
5.35,65.0
5.36,47.0
5.37,64.0
5.38,47.0
5.39,52.0
5.4,58.0
5.41,48.0
5.42,56.0
5.43,70.0
5.44,48.0
5.45,77.0
5.46,60.0
5.47,52.0
5.48,57.0
5.49,64.0
5.5,52.0
5.51,66.0
5.52,58.0
5.53,52.0
5.54,56.0
5.55,62.0
5.56,74.0
5.57,57.0
5.58,70.0
5.59,71.0
5.6,48.0
5.61,61.0
5.62,65.0
5.63,71.0
5.64,60.0
5.65,53.0
5.66,58.0
5.67,66.0
5.68,57.0
5.69,56.0
5.7,70.0
5.71,56.0
5.72,73.0
5.73,56.0
5.74,58.0
5.75,74.0
5.76,85.0
5.77,63.0
5.78,60.0
5.79,50.0
5.8,63.0
5.81,68.0
5.82,66.0
5.83,73.0
5.84,61.0
5.85,64.0
5.86,58.0
5.87,68.0
5.88,63.0
5.89,51.0
5.9,70.0
5.91,61.0
5.92,65.0
5.93,69.0
5.94,50.0
5.95,48.0
5.96,56.0
5.97,71.0
5.98,62.0
5.99,55.0
6.0,58.0
6.01,80.0
6.02,55.0
6.03,54.0
6.04,56.0
6.05,51.0
6.06,66.0
6.07,72.0
6.08,60.0
6.09,45.0
6.1,62.0
6.11,58.0
6.12,47.0
6.13,61.0
6.14,66.0
6.15,54.0
6.16,55.0
6.17,59.0
6.18,84.0
6.19,65.0
6.2,68.0
6.21,71.0
6.22,78.0
6.23,65.0
6.24,74.0
6.25,58.0
6.26,58.0
6.27,62.0
6.28,65.0
6.29,60.0
6.3,63.0
6.31,96.0
6.32,63.0
6.33,77.0
6.34,68.0
6.35,43.0
6.36,66.0
6.37,56.0
6.38,64.0
6.39,63.0
6.4,62.0
6.41,68.0
6.42,73.0
6.43,78.0
6.44,80.0
6.45,67.0
6.46,77.0
6.47,70.0
6.48,70.0
6.49,65.0
6.5,72.0
6.51,77.0
6.52,68.0
6.53,68.0
6.54,65.0
6.55,58.0
6.56,67.0
6.57,78.0
6.58,67.0
6.59,72.0
6.6,74.0
6.61,72.0
6.62,83.0
6.63,64.0
6.64,66.0
6.65,71.0
6.66,71.0
6.67,67.0
6.68,88.0
6.69,78.0
6.7,66.0
6.71,97.0
6.72,60.0
6.73,69.0
6.74,58.0
6.75,75.0
6.76,67.0
6.77,74.0
6.78,68.0
6.79,75.0
6.8,64.0
6.81,83.0
6.82,82.0
6.83,65.0
6.84,59.0
6.85,86.0
6.86,90.0
6.87,59.0
6.88,66.0
6.89,69.0
6.9,73.0
6.91,71.0
6.92,72.0
6.93,81.0
6.94,76.0
6.95,81.0
6.96,63.0
6.97,68.0
6.98,66.0
6.99,63.0
7.0,75.0
7.01,62.0
7.02,78.0
7.03,76.0
7.04,62.0
7.05,83.0
7.06,75.0
7.07,67.0
7.08,70.0
7.09,66.0
7.1,72.0
7.11,77.0
7.12,65.0
7.13,87.0
7.14,79.0
7.15,71.0
7.16,77.0
7.17,84.0
7.18,86.0
7.19,64.0
7.2,65.0
7.21,62.0
7.22,54.0
7.23,62.0
7.24,69.0
7.25,64.0
7.26,73.0
7.27,68.0
7.28,78.0
7.29,73.0
7.3,66.0
7.31,54.0
7.32,79.0
7.33,79.0
7.34,67.0
7.35,76.0
7.36,63.0
7.37,78.0
7.38,68.0
7.39,72.0
7.4,74.0
7.41,69.0
7.42,82.0
7.43,61.0
7.44,73.0
7.45,63.0
7.46,67.0
7.47,77.0
7.48,79.0
7.49,68.0
7.5,84.0
7.51,81.0
7.52,57.0
7.53,72.0
7.54,68.0
7.55,94.0
7.56,65.0
7.57,59.0
7.58,79.0
7.59,59.0
7.6,72.0
7.61,68.0
7.62,71.0
7.63,78.0
7.64,68.0
7.65,67.0
7.66,68.0
7.67,82.0
7.68,69.0
7.69,77.0
7.7,76.0
7.71,69.0
7.72,66.0
7.73,82.0
7.74,80.0
7.75,70.0
7.76,70.0
7.77,79.0
7.78,72.0
7.79,91.0
7.8,84.0
7.81,92.0
7.82,64.0
7.83,61.0
7.84,60.0
7.85,78.0
7.86,74.0
7.87,76.0
7.88,67.0
7.89,75.0
7.9,76.0
7.91,65.0
7.92,67.0
7.93,68.0
7.94,82.0
7.95,76.0
7.96,75.0
7.97,68.0
7.98,84.0
7.99,68.0
8.0,75.0
8.01,70.0
8.02,82.0
8.03,52.0
8.04,79.0
8.05,76.0
8.06,71.0
8.07,54.0
8.08,78.0
8.09,72.0
8.1,67.0
8.11,97.0
8.12,58.0
8.13,72.0
8.14,71.0
8.15,85.0
8.16,77.0
8.17,63.0
8.18,86.0
8.19,69.0
8.2,70.0
8.21,84.0
8.22,62.0
8.23,65.0
8.24,73.0
8.25,81.0
8.26,69.0
8.27,68.0
8.28,79.0
8.29,75.0
8.3,69.0
8.31,70.0
8.32,66.0
8.33,82.0
8.34,85.0
8.35,67.0
8.36,65.0
8.37,79.0
8.38,55.0
8.39,69.0
8.4,81.0
8.41,63.0
8.42,71.0
8.43,60.0
8.44,88.0
8.45,72.0
8.46,72.0
8.47,79.0
8.48,74.0
8.49,92.0
8.5,80.0
8.51,61.0
8.52,77.0
8.53,80.0
8.54,78.0
8.55,76.0
8.56,72.0
8.57,74.0
8.58,80.0
8.59,65.0
8.6,80.0
8.61,92.0
8.62,67.0
8.63,56.0
8.64,74.0
8.65,91.0
8.66,77.0
8.67,67.0
8.68,79.0
8.69,64.0
8.7,68.0
8.71,73.0
8.72,86.0
8.73,81.0
8.74,84.0
8.75,86.0
8.76,59.0
8.77,73.0
8.78,78.0
8.79,67.0
8.8,57.0
8.81,64.0
8.82,80.0
8.83,77.0
8.84,58.0
8.85,64.0
8.86,65.0
8.87,82.0
8.88,69.0
8.89,69.0
8.9,77.0
8.91,75.0
8.92,72.0
8.93,79.0
8.94,68.0
8.95,83.0
8.96,80.0
8.97,64.0
8.98,69.0
8.99,79.0
9.0,61.0
9.01,95.0
9.02,78.0
9.03,77.0
9.04,84.0
9.05,81.0
9.06,68.0
9.07,67.0
9.08,77.0
9.09,61.0
9.1,75.0
9.11,70.0
9.12,73.0
9.13,76.0
9.14,84.0
9.15,60.0
9.16,78.0
9.17,75.0
9.18,71.0
9.19,75.0
9.2,63.0
9.21,72.0
9.22,60.0
9.23,72.0
9.24,73.0
9.25,66.0
9.26,85.0
9.27,73.0
9.28,70.0
9.29,81.0
9.3,69.0
9.31,78.0
9.32,73.0
9.33,72.0
9.34,75.0
9.35,81.0
9.36,75.0
9.37,91.0
9.38,82.0
9.39,68.0
9.4,89.0
9.41,77.0
9.42,82.0
9.43,82.0
9.44,82.0
9.45,81.0
9.46,68.0
9.47,64.0
9.48,70.0
9.49,92.0
9.5,72.0
9.51,71.0
9.52,86.0
9.53,88.0
9.54,66.0
9.55,79.0
9.56,75.0
9.57,85.0
9.58,75.0
9.59,69.0
9.6,71.0
9.61,93.0
9.62,74.0
9.63,78.0
9.64,61.0
9.65,72.0
9.66,78.0
9.67,84.0
9.68,72.0
9.69,69.0
9.7,77.0
9.71,76.0
9.72,82.0
9.73,62.0
9.74,86.0
9.75,68.0
9.76,84.0
9.77,79.0
9.78,83.0
9.79,67.0
9.8,87.0
9.81,77.0
9.82,76.0
9.83,68.0
9.84,82.0
9.85,79.0
9.86,61.0
9.87,78.0
9.88,83.0
9.89,78.0
9.9,63.0
9.91,64.0
9.92,81.0
9.93,72.0
9.94,83.0
9.95,59.0
9.96,85.0
9.97,60.0
9.98,66.0
9.99,60.0
10.0,80.0
10.01,80.0
10.02,69.0
10.03,70.0
10.04,75.0
10.05,68.0
10.06,75.0
10.07,76.0
10.08,70.0
10.09,68.0
10.1,66.0
10.11,68.0
10.12,65.0
10.13,82.0
10.14,75.0
10.15,69.0
10.16,74.0
10.17,68.0
10.18,90.0
10.19,69.0
10.2,71.0
10.21,91.0
10.22,74.0
10.23,76.0
10.24,67.0
10.25,66.0
10.26,72.0
10.27,68.0
10.28,66.0
10.29,75.0
10.3,80.0
10.31,71.0
10.32,75.0
10.33,73.0
10.34,70.0
10.35,52.0
10.36,73.0
10.37,67.0
10.38,63.0
10.39,81.0
10.4,78.0
10.41,92.0
10.42,70.0
10.43,77.0
10.44,72.0
10.45,88.0
10.46,81.0
10.47,70.0
10.48,84.0
10.49,83.0
10.5,93.0
10.51,70.0
10.52,63.0
10.53,84.0
10.54,69.0
10.55,66.0
10.56,87.0
10.57,82.0
10.58,72.0
10.59,81.0
10.6,79.0
