angle,intensity
5.0,26.0
5.01,25.0
5.02,35.0
5.03,20.0
5.04,26.0
5.05,20.0
5.06,23.0
5.07,21.0
5.08,18.0
5.09,22.0
5.1,26.0
5.11,25.0
5.12,24.0
5.13,39.0
5.14,21.0
5.15,30.0
5.16,18.0
5.17,24.0
5.18,14.0
5.19,24.0
5.2,14.0
5.21,24.0
5.22,14.0
5.23,22.0
5.24,21.0
5.25,26.0
5.26,35.0
5.27,20.0
5.28,25.0
5.29,26.0
5.3,19.0
5.31,25.0
5.32,23.0
5.33,24.0
5.34,25.0
5.35,20.0
5.36,24.0
5.37,30.0
5.38,26.0
5.39,18.0
5.4,20.0
5.41,17.0
5.42,22.0
5.43,30.0
5.44,27.0
5.45,19.0
5.46,17.0
5.47,30.0
5.48,24.0
5.49,26.0
5.5,20.0
5.51,25.0
5.52,20.0
5.53,21.0
5.54,30.0
5.55,24.0
5.56,30.0
5.57,19.0
5.58,25.0
5.59,33.0
5.6,23.0
5.61,38.0
5.62,18.0
5.63,17.0
5.64,21.0
5.65,29.0
5.66,29.0
5.67,25.0
5.68,29.0
5.69,17.0
5.7,16.0
5.71,31.0
5.72,31.0
5.73,34.0
5.74,23.0
5.75,21.0
5.76,24.0
5.77,32.0
5.78,33.0
5.79,14.0
5.8,17.0
5.81,25.0
5.82,39.0
5.83,15.0
5.84,32.0
5.85,22.0
5.86,29.0
5.87,23.0
5.88,22.0
5.89,16.0
5.9,29.0
5.91,29.0
5.92,21.0
5.93,29.0
5.94,17.0
5.95,27.0
5.96,30.0
5.97,26.0
5.98,31.0
5.99,29.0
6.0,34.0
6.01,44.0
6.02,16.0
6.03,27.0
6.04,32.0
6.05,18.0
6.06,33.0
6.07,30.0
6.08,27.0
6.09,23.0
6.1,24.0
6.11,25.0
6.12,25.0
6.13,21.0
6.14,25.0
6.15,23.0
6.16,37.0
6.17,18.0
6.18,32.0
6.19,33.0
6.2,18.0
6.21,22.0
6.22,24.0
6.23,18.0
6.24,22.0
6.25,30.0
6.26,22.0
6.27,26.0
6.28,19.0
6.29,23.0
6.3,21.0
6.31,27.0
6.32,27.0
6.33,24.0
6.34,23.0
6.35,20.0
6.36,19.0
6.37,24.0
6.38,16.0
6.39,22.0
6.4,28.0
6.41,24.0
6.42,20.0
6.43,21.0
6.44,13.0
6.45,15.0
6.46,31.0
6.47,21.0
6.48,25.0
6.49,27.0
6.5,23.0
6.51,21.0
6.52,19.0
6.53,28.0
6.54,21.0
6.55,21.0
6.56,23.0
6.57,16.0
6.58,17.0
6.59,22.0
6.6,22.0
6.61,25.0
6.62,25.0
6.63,22.0
6.64,14.0
6.65,19.0
6.66,23.0
6.67,28.0
6.68,20.0
6.69,16.0
6.7,17.0
6.71,24.0
6.72,14.0
6.73,20.0
6.74,22.0
6.75,25.0
6.76,18.0
6.77,19.0
6.78,26.0
6.79,20.0
6.8,20.0
6.81,22.0
6.82,19.0
6.83,23.0
6.84,28.0
6.85,22.0
6.86,26.0
6.87,27.0
6.88,28.0
6.89,15.0
6.9,23.0
6.91,20.0
6.92,15.0
6.93,26.0
6.94,20.0
6.95,19.0
6.96,34.0
6.97,19.0
6.98,23.0
6.99,24.0
7.0,23.0
7.01,21.0
7.02,30.0
7.03,15.0
7.04,18.0
7.05,26.0
7.06,22.0
7.07,24.0
7.08,21.0
7.09,26.0
7.1,22.0
7.11,27.0
7.12,26.0
7.13,29.0
7.14,21.0
7.15,23.0
7.16,25.0
7.17,25.0
7.18,18.0
7.19,18.0
7.2,19.0
7.21,26.0
7.22,19.0
7.23,21.0
7.24,22.0
7.25,25.0
7.26,18.0
7.27,24.0
7.28,24.0
7.29,25.0
7.3,22.0
7.31,28.0
7.32,19.0
7.33,23.0
7.34,16.0
7.35,20.0
7.36,13.0
7.37,25.0
7.38,15.0
7.39,23.0
7.4,15.0
7.41,24.0
7.42,19.0
7.43,25.0
7.44,16.0
7.45,12.0
7.46,22.0
7.47,15.0
7.48,19.0
7.49,19.0
7.5,15.0
7.51,12.0
7.52,27.0
7.53,38.0
7.54,22.0
7.55,12.0
7.56,17.0
7.57,25.0
7.58,17.0
7.59,20.0
7.6,13.0
7.61,10.0
7.62,24.0
7.63,23.0
7.64,13.0
7.65,21.0
7.66,12.0
7.67,18.0
7.68,10.0
7.69,14.0
7.7,25.0
7.71,23.0
7.72,17.0
7.73,17.0
7.74,25.0
7.75,16.0
7.76,21.0
7.77,20.0
7.78,10.0
7.79,18.0
7.8,9.0
7.81,21.0
7.82,14.0
7.83,19.0
7.84,20.0
7.85,17.0
7.86,19.0
7.87,11.0
7.88,18.0
7.89,16.0
7.9,14.0
7.91,11.0
7.92,20.0
7.93,19.0
7.94,7.0
7.95,15.0
7.96,21.0
7.97,26.0
7.98,17.0
7.99,12.0
8.0,16.0
8.01,25.0
8.02,24.0
8.03,12.0
8.04,16.0
8.05,15.0
8.06,23.0
8.07,14.0
8.08,23.0
8.09,16.0
8.1,8.0
8.11,16.0
8.12,14.0
8.13,13.0
8.14,16.0
8.15,17.0
8.16,17.0
8.17,12.0
8.18,20.0
8.19,15.0
8.2,11.0
8.21,7.0
8.22,13.0
8.23,16.0
8.24,14.0
8.25,10.0
8.26,9.0
8.27,17.0
8.28,13.0
8.29,14.0
8.3,15.0
8.31,15.0
8.32,16.0
8.33,10.0
8.34,23.0
8.35,11.0
8.36,22.0
8.37,18.0
8.38,17.0
8.39,18.0
8.4,18.0
8.41,16.0
8.42,10.0
8.43,22.0
8.44,14.0
8.45,10.0
8.46,20.0
8.47,13.0
8.48,18.0
8.49,12.0
8.5,15.0
8.51,13.0
8.52,17.0
8.53,17.0
8.54,14.0
8.55,8.0
8.56,18.0
8.57,13.0
8.58,14.0
8.59,14.0
8.6,9.0
8.61,13.0
8.62,13.0
8.63,22.0
8.64,12.0
8.65,17.0
8.66,19.0
8.67,20.0
8.68,15.0
8.69,20.0
8.7,15.0
8.71,13.0
8.72,18.0
8.73,16.0
8.74,14.0
8.75,16.0
8.76,11.0
8.77,14.0
8.78,16.0
8.79,16.0
8.8,22.0
8.81,11.0
8.82,14.0
8.83,17.0
8.84,20.0
8.85,13.0
8.86,16.0
8.87,18.0
8.88,19.0
8.89,17.0
8.9,19.0
8.91,17.0
8.92,12.0
8.93,10.0
8.94,17.0
8.95,8.0
8.96,14.0
8.97,19.0
8.98,14.0
8.99,12.0
9.0,14.0
9.01,13.0
9.02,12.0
9.03,19.0
9.04,13.0
9.05,22.0
9.06,16.0
9.07,12.0
9.08,15.0
9.09,15.0
9.1,18.0
9.11,13.0
9.12,16.0
9.13,17.0
9.14,13.0
9.15,19.0
9.16,13.0
9.17,17.0
9.18,11.0
9.19,16.0
9.2,19.0
9.21,12.0
9.22,15.0
9.23,16.0
9.24,17.0
9.25,21.0
9.26,20.0
9.27,25.0
