      Rodalquilarite
Diffraction data computed using the structure from the paper listed below, 
along with the cell parameters refined from single crystal data of R130549
      Feger C R, Kolis J W, Gorny K, Pennington C
      Journal of Solid State Chemistry 143 (1999) 254-259
      Rodalquilarite revisited: the hydrothermal synthesis and structural
      reinvestigation of H3Fe2(TeO3)4Cl
      Locality: synthetic
      _database_code_amcsd 0013969

      CELL PARAMETERS:   5.1125  6.6530  9.0100   73.368   78.048   76.638
      SPACE GROUP: P-1       

           ATOM        X         Y         Z     OCCUPANCY  ISO(B)
                61.48          3.00        1.5083    2   4   1
                61.73          6.24        1.5027   -1  -2   4
                62.27          6.29        1.4910    1   1   6
                62.49          3.47        1.4863   -1   2   5
                62.59          2.93        1.4842    2   3   5
                62.93          2.25        1.4770    3   3   1
                62.94          1.18        1.4766    0  -4   1
                63.00          1.52        1.4754   -3   1   1
                63.02          1.99        1.4751   -1  -4   1
                63.13          3.03        1.4728    3   2   4
                63.29          4.72        1.4693   -2  -3   2
                63.38          1.16        1.4675   -1  -3   3
                63.51          2.15        1.4649   -2   3   0
                64.71          2.28        1.4405   -2  -1   4
                65.38          1.54        1.4274   -1   4   2
                65.59          1.96        1.4234   -2   3   2
                65.64          2.56        1.4223    0   0   6
                65.65          6.18        1.4223    3   3   0
                67.02          1.59        1.3964   -3   1   2
                67.19          2.52        1.3932    2   2   6
                67.63          1.58        1.3852    1   4   5
                68.49          2.75        1.3700    2  -1   5
                69.25          1.45        1.3567   -2  -4   1
                69.62          2.00        1.3505    2  -3   2
                69.77          1.66        1.3479    3   1   5
                70.58          1.63        1.3344    2   4   5
                70.65          1.10        1.3333    2   3   6
                71.04          1.62        1.3270    1  -2   5
                71.45          2.89        1.3203    3   4   2
                71.77          1.25        1.3151    1   5   1
                71.83          1.44        1.3143   -1   0   6
                72.14          1.09        1.3094   -2   1   5
                72.34          1.71        1.3063    1  -1   6
                72.95          3.53        1.2968    3  -2   2
                72.98          2.20        1.2963   -1   4   4
                73.18          1.61        1.2933    0   5   2
                74.17          4.19        1.2785    1  -4   2
                74.41          1.60        1.2749    4   1   1
                74.62          1.67        1.2718    4   1   2
                74.77          2.26        1.2697    3   4   4
                74.96          2.08        1.2670    2   5   3
                75.40          1.94        1.2606   -2  -1   5
                75.52          2.70        1.2589   -2   3   4
                75.85          1.04        1.2544    2   5   1
                75.90          1.30        1.2536   -2  -4   2
                76.41          3.87        1.2465    0   2   7
                76.67          2.01        1.2429   -3  -2   3
                76.77          1.45        1.2416    4   1   3
                76.77          1.31        1.2416   -3  -3   2
                77.59          2.99        1.2304    1   3   7
                77.68          1.24        1.2292    4   0   0
                78.12          3.25        1.2235   -2   4   0
                78.18          3.41        1.2226    0   5   4
                78.45          1.07        1.2191    0   0   7
                78.61          1.12        1.2170   -1   3   6
                78.74          1.13        1.2154    0   4   6
                78.84          1.41        1.2141   -3   0   4
                78.93          1.22        1.2129    2  -2   5
                79.38          3.04        1.2071   -1  -5   1
                79.59          1.06        1.2045    4   3   2
                79.67          2.11        1.2035    3   3   6
                80.40          1.42        1.1944    4   3   3
                80.68          1.43        1.1910    4   3   1
                80.92          1.05        1.1880   -3   3   0
                81.22          1.06        1.1843    0  -3   5
                81.24          1.88        1.1842   -1   5   2
                81.72          1.18        1.1784    2   5   5
                82.38          2.14        1.1706   -4  -2   1
                82.84          1.27        1.1653   -1   1   7
                82.91          1.09        1.1645    2   0   7
                83.12          1.52        1.1621    2  -3   4
                83.80          1.25        1.1543   -3   3   2
                83.83          2.44        1.1540    4  -1   2
                84.02          1.29        1.1519    3  -2   4
                84.04          1.36        1.1517    1  -3   5
                84.91          1.48        1.1421    1  -1   7
                85.41          2.09        1.1367    4   2   5
                85.44          2.82        1.1364   -4   0   2
                85.60          2.92        1.1346   -3   2   4
                86.05          1.09        1.1299   -2   2   6
                86.33          1.04        1.1269    2   4   7
                86.41          1.25        1.1261    1   5   6
                87.81          1.28        1.1117   -1   4   6
                88.41          1.60        1.1057    3   1   7
                88.80          1.60        1.1019   -3   0   5
                89.26          1.49        1.0974    3   5   0
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
