angle,intensity
5.0,8.0
5.01,9.0
5.02,6.0
5.03,7.0
5.04,21.0
5.05,6.0
5.06,14.0
5.07,10.0
5.08,16.0
5.09,14.0
5.1,17.0
5.11,11.0
5.12,14.0
5.13,9.0
5.14,7.0
5.15,15.0
5.16,11.0
5.17,9.0
5.18,11.0
5.19,15.0
5.2,12.0
5.21,15.0
5.22,13.0
5.23,13.0
5.24,7.0
5.25,9.0
5.26,7.0
5.27,12.0
5.28,17.0
5.29,9.0
5.3,10.0
5.31,11.0
5.32,10.0
5.33,8.0
5.34,7.0
5.35,15.0
5.36,12.0
5.37,15.0
5.38,17.0
5.39,10.0
5.4,12.0
5.41,15.0
5.42,16.0
5.43,13.0
5.44,14.0
5.45,17.0
5.46,17.0
5.47,13.0
5.48,17.0
5.49,13.0
5.5,9.0
5.51,12.0
5.52,11.0
5.53,14.0
5.54,11.0
5.55,13.0
5.56,10.0
5.57,9.0
5.58,10.0
5.59,5.0
5.6,6.0
5.61,11.0
5.62,8.0
5.63,10.0
5.64,16.0
5.65,7.0
5.66,11.0
5.67,16.0
5.68,7.0
5.69,12.0
5.7,9.0
5.71,5.0
5.72,5.0
5.73,9.0
5.74,7.0
5.75,12.0
5.76,12.0
5.77,9.0
5.78,10.0
5.79,13.0
5.8,7.0
5.81,10.0
5.82,14.0
5.83,11.0
5.84,7.0
5.85,14.0
5.86,5.0
5.87,13.0
5.88,7.0
5.89,10.0
5.9,8.0
5.91,13.0
5.92,11.0
5.93,9.0
5.94,10.0
5.95,13.0
5.96,14.0
5.97,10.0
5.98,9.0
5.99,12.0
6.0,7.0
6.01,4.0
6.02,12.0
6.03,9.0
6.04,6.0
6.05,8.0
6.06,8.0
6.07,6.0
6.08,9.0
6.09,5.0
6.1,5.0
6.11,11.0
6.12,10.0
6.13,9.0
6.14,10.0
6.15,8.0
6.16,6.0
6.17,9.0
6.18,9.0
6.19,8.0
6.2,10.0
6.21,13.0
6.22,10.0
6.23,7.0
6.24,6.0
6.25,5.0
6.26,6.0
6.27,9.0
6.28,6.0
6.29,4.0
6.3,8.0
6.31,7.0
6.32,5.0
6.33,5.0
6.34,10.0
6.35,7.0
6.36,14.0
6.37,6.0
6.38,6.0
6.39,6.0
6.4,9.0
6.41,5.0
6.42,7.0
6.43,5.0
6.44,9.0
6.45,14.0
6.46,6.0
6.47,12.0
6.48,10.0
6.49,6.0
6.5,12.0
6.51,14.0
6.52,3.0
6.53,3.0
6.54,8.0
6.55,10.0
6.56,3.0
6.57,3.0
6.58,6.0
6.59,6.0
6.6,3.0
6.61,5.0
6.62,5.0
6.63,9.0
6.64,6.0
6.65,9.0
6.66,13.0
6.67,5.0
6.68,6.0
6.69,7.0
6.7,8.0
6.71,5.0
6.72,7.0
6.73,6.0
6.74,6.0
6.75,3.0
6.76,5.0
6.77,9.0
6.78,7.0
6.79,8.0
6.8,7.0
6.81,6.0
6.82,7.0
6.83,5.0
6.84,6.0
6.85,9.0
6.86,2.0
6.87,9.0
6.88,7.0
6.89,6.0
6.9,5.0
6.91,8.0
6.92,6.0
6.93,9.0
6.94,5.0
6.95,10.0
6.96,13.0
6.97,7.0
6.98,5.0
6.99,7.0
7.0,4.0
7.01,10.0
7.02,7.0
7.03,5.0
7.04,7.0
7.05,9.0
7.06,7.0
7.07,8.0
7.08,6.0
7.09,7.0
7.1,8.0
7.11,6.0
7.12,6.0
7.13,9.0
7.14,5.0
7.15,5.0
7.16,7.0
7.17,9.0
7.18,8.0
7.19,10.0
7.2,10.0
7.21,11.0
7.22,7.0
7.23,6.0
7.24,5.0
7.25,10.0
7.26,6.0
7.27,7.0
7.28,5.0
7.29,7.0
7.3,4.0
7.31,7.0
7.32,5.0
7.33,8.0
7.34,5.0
7.35,5.0
7.36,10.0
7.37,9.0
7.38,9.0
7.39,13.0
7.4,7.0
7.41,9.0
7.42,12.0
7.43,3.0
7.44,9.0
7.45,10.0
7.46,5.0
7.47,8.0
7.48,5.0
7.49,6.0
7.5,7.0
7.51,6.0
7.52,12.0
7.53,4.0
7.54,8.0
7.55,7.0
7.56,8.0
7.57,4.0
7.58,3.0
7.59,8.0
7.6,6.0
7.61,6.0
7.62,5.0
7.63,9.0
7.64,6.0
7.65,6.0
7.66,9.0
7.67,7.0
7.68,7.0
7.69,5.0
7.7,6.0
7.71,7.0
7.72,6.0
7.73,7.0
7.74,11.0
7.75,7.0
7.76,6.0
7.77,6.0
7.78,7.0
7.79,4.0
7.8,9.0
7.81,6.0
7.82,16.0
7.83,6.0
7.84,6.0
7.85,7.0
7.86,5.0
7.87,6.0
7.88,5.0
7.89,4.0
7.9,3.0
7.91,3.0
7.92,6.0
7.93,9.0
7.94,7.0
7.95,6.0
7.96,3.0
7.97,6.0
7.98,4.0
7.99,5.0
8.0,1.0
8.01,9.0
8.02,9.0
8.03,7.0
8.04,8.0
8.05,8.0
8.06,7.0
8.07,8.0
8.08,9.0
8.09,4.0
8.1,4.0
8.11,4.0
8.12,13.0
8.13,4.0
8.14,12.0
8.15,9.0
8.16,1.0
8.17,7.0
8.18,7.0
8.19,9.0
8.2,7.0
8.21,7.0
8.22,4.0
8.23,9.0
8.24,4.0
8.25,0.0
8.26,6.0
8.27,5.0
8.28,10.0
8.29,6.0
8.3,3.0
8.31,7.0
8.32,4.0
8.33,4.0
8.34,6.0
8.35,13.0
8.36,7.0
8.37,5.0
8.38,3.0
8.39,2.0
8.4,2.0
8.41,6.0
8.42,6.0
8.43,8.0
8.44,4.0
8.45,6.0
8.46,7.0
8.47,3.0
8.48,3.0
8.49,7.0
8.5,6.0
8.51,5.0
8.52,5.0
8.53,4.0
8.54,4.0
8.55,0.0
8.56,6.0
8.57,6.0
8.58,10.0
8.59,12.0
8.6,5.0
8.61,7.0
8.62,7.0
8.63,2.0
8.64,8.0
8.65,7.0
8.66,6.0
8.67,10.0
8.68,7.0
8.69,5.0
8.7,8.0
8.71,2.0
8.72,9.0
8.73,9.0
8.74,10.0
8.75,9.0
8.76,3.0
8.77,7.0
8.78,4.0
8.79,5.0
8.8,9.0
8.81,4.0
8.82,6.0
8.83,8.0
8.84,2.0
8.85,12.0
8.86,3.0
8.87,6.0
8.88,3.0
8.89,6.0
8.9,8.0
8.91,5.0
8.92,2.0
8.93,6.0
8.94,3.0
8.95,11.0
8.96,5.0
