      Manganoneptunite
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from single crystal data of R130094
      Zolotarev A A, Krivovichev S V, Yakovenchuk V N
      Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 136 (2007) 118-123
      Refinement of the mangan-neptunite structure
      Locality: synthetic
      Note: changed signs of z-coordinates of O12 and O14, Ti1(y) to .32364
      _database_code_amcsd 0015717

      CELL PARAMETERS:  16.5110 12.5280 10.0330   90.000  115.507   90.000
      SPACE GROUP: Cc        

           ATOM        X         Y         Z     OCCUPANCY  ISO(B)
                47.97          2.27        1.8966    7   3   0
                48.38          1.44        1.8814    1   3   4
                48.50          4.62        1.8769   -1   1   5
                48.57          3.86        1.8746   -2   2   5
                49.30          1.58        1.8484    1   5   3
                49.46          1.86        1.8429   -7   3   4
                50.40          2.88        1.8106   -9   1   2
                50.58          1.08        1.8047   -3   3   5
                51.57          1.29        1.7723   -3   5   4
                51.59          2.28        1.7716    3   1   4
                51.61          3.83        1.7709   -2   6   3
                51.86          7.84        1.7631    2   6   2
                52.10          1.99        1.7556    5   1   3
                52.61          1.34        1.7398    0   2   5
                53.99          2.30        1.6983   -8   4   3
                54.06          2.63        1.6965   -7   5   1
                54.07          2.96        1.6959    1   1   5
                54.37          5.82        1.6873   -4   4   5
                54.38          2.10        1.6872   -8   4   1
                54.74          2.58        1.6768   -7   5   3
                54.93          2.24        1.6715   -4   0   6
                55.06          3.18        1.6678   -7   3   5
                55.13          4.18        1.6659    4   4   3
                55.37          2.72        1.6593   -3   7   2
                55.41          2.17        1.6582   -6   6   2
                55.55          2.96        1.6543   -6   6   1
                55.68          6.38        1.6506    3   5   3
                55.90          2.31        1.6449    3   3   4
                56.74          6.65        1.6223    7   5   0
                57.08          1.23        1.6136    3   7   1
                57.68          2.28        1.5983   -2   6   4
                57.89          5.50        1.5929  -10   2   3
                58.00          1.30        1.5902    2   6   3
                58.07          4.66        1.5884   -7   5   4
                58.11          1.65        1.5873   -6   2   6
                58.12          5.01        1.5872  -10   2   2
                58.20          3.83        1.5851   -7   1   6
                58.77          5.52        1.5713   -3   7   3
                58.91          2.07        1.5678    0   4   5
                58.98          3.51        1.5660    0   8   0
                59.08          2.90        1.5637   -3   5   5
                59.29          4.36        1.5586   -1   1   6
                59.34          1.70        1.5575    6   2   3
                59.61          2.94        1.5511  -10   2   4
                59.73          2.47        1.5482   -5   5   5
                60.11          1.01        1.5393   -3   3   6
                60.28          4.23        1.5354  -10   2   1
                61.26          5.56        1.5130    7   5   1
                61.44          9.11        1.5092    0   0   6
                61.49         19.72        1.5080   -8   4   5
                61.50          1.34        1.5079    3   7   2
                62.34          1.13        1.4895    2   8   1
                62.54         23.31        1.4851    8   4   1
                62.79          1.83        1.4800    0   8   2
                63.16          2.08        1.4721   -7   5   5
                63.47          2.37        1.4656  -11   1   4
                63.87          2.50        1.4574    7   1   3
                63.91          4.14        1.4567    4   4   4
                63.93          1.91        1.4563    3   5   4
                64.13          1.44        1.4522   -8   6   3
                65.20          1.26        1.4308   -2   6   5
                65.27          2.57        1.4294   -9   5   4
                65.49          1.32        1.4252   -7   7   2
                65.56          2.68        1.4239  -11   1   1
                65.59          2.54        1.4234    2   6   4
                66.09          2.07        1.4137   -7   7   1
                66.45          2.03        1.4070  -11   1   5
                66.70          1.41        1.4024   -8   6   4
                66.95          3.23        1.3977   -7   1   7
                67.03          2.54        1.3962   -4   8   3
                67.34          4.01        1.3906   -6   2   7
                67.37          2.00        1.3900    4   8   1
                67.51          1.93        1.3875   -5   5   6
                67.59          7.62        1.3860    1   9   0
                67.84          2.28        1.3815   -3   5   6
                67.85          2.80        1.3814    9   5   0
                68.02          3.80        1.3783   -1   9   1
                68.63          1.97        1.3674    9   1   2
                68.72          7.67        1.3660    6   2   4
                68.95          2.69        1.3619    1   9   1
                69.14          7.06        1.3587   -9   5   5
                69.83          1.05        1.3469   11   1   0
                69.87          1.12        1.3463   -2   2   7
                70.67          1.11        1.3329   -7   3   7
                70.94          1.62        1.3285   -9   1   7
                72.06          1.01        1.3107    1   9   2
                72.88          3.24        1.2978    9   5   1
                74.10          2.13        1.2795   -9   7   2
                74.30          1.05        1.2766   -5   9   2
                74.35          2.65        1.2758   -9   7   3
                74.47          1.28        1.2740    2   6   5
                75.22          1.16        1.2633  -10   2   7
                75.57          1.25        1.2582   -9   7   1
                76.10          2.07        1.2508  -12   4   4
                76.32          1.17        1.2477   -9   7   4
