angle,intensity
5.0,0.0
5.01,0.0
5.02,0.0
5.03,0.0
5.04,0.0
5.05,0.0
5.06,0.0
5.07,0.0
5.08,0.0
5.09,0.0
5.1,0.0
5.11,0.0
5.12,0.0
5.13,0.0
5.14,0.0
5.15,0.0
5.16,0.0
5.17,0.0
5.18,0.0
5.19,0.001
5.2,0.002
5.21,0.003
5.22,0.007
5.23,0.014
5.24,0.029
5.25,0.054
5.26,0.099
5.27,0.176
5.28,0.299
5.29,0.491
5.3,0.777
5.31,1.185
5.32,1.742
5.33,2.469
5.34,3.374
5.35,4.445
5.36,5.645
5.37,6.911
5.38,8.158
5.39,9.284
5.4,10.186
5.41,10.775
5.42,10.989
5.43,10.805
5.44,10.243
5.45,9.362
5.46,8.251
5.47,7.01
5.48,5.743
5.49,4.536
5.5,3.455
5.51,2.537
5.52,1.796
5.53,1.226
5.54,0.807
5.55,0.512
5.56,0.314
5.57,0.185
5.58,0.105
5.59,0.058
5.6,0.031
5.61,0.016
5.62,0.008
5.63,0.004
5.64,0.002
5.65,0.001
5.66,0.0
5.67,0.0
5.68,0.0
5.69,0.0
5.7,0.0
5.71,0.0
5.72,0.0
5.73,0.0
5.74,0.0
5.75,0.0
5.76,0.0
5.77,0.0
5.78,0.0
5.79,0.0
5.8,0.0
5.81,0.0
5.82,0.0
5.83,0.0
5.84,0.0
5.85,0.0
5.86,0.0
5.87,0.0
5.88,0.0
5.89,0.0
5.9,0.0
5.91,0.0
5.92,0.0
5.93,0.0
5.94,0.0
5.95,0.0
5.96,0.0
5.97,0.0
5.98,0.0
5.99,0.0
6.0,0.0
6.01,0.0
6.02,0.0
6.03,0.0
6.04,0.0
6.05,0.0
6.06,0.0
6.07,0.0
6.08,0.0
6.09,0.0
6.1,0.0
6.11,0.0
6.12,0.0
6.13,0.0
6.14,0.0
6.15,0.0
6.16,0.0
6.17,0.0
6.18,0.0
6.19,0.0
6.2,0.0
6.21,0.0
6.22,0.0
6.23,0.0
6.24,0.0
6.25,0.0
6.26,0.0
6.27,0.0
6.28,0.0
6.29,0.0
6.3,0.0
6.31,0.0
6.32,0.0
6.33,0.0
6.34,0.0
6.35,0.0
6.36,0.0
6.37,0.0
6.38,0.0
