angle,intensity
5.0,16.0
5.01,21.0
5.02,21.0
5.03,30.0
5.04,18.0
5.05,21.0
5.06,15.0
5.07,24.0
5.08,22.0
5.09,17.0
5.1,20.0
5.11,25.0
5.12,19.0
5.13,32.0
5.14,26.0
5.15,17.0
5.16,18.0
5.17,14.0
5.18,21.0
5.19,26.0
5.2,25.0
5.21,21.0
5.22,26.0
5.23,24.0
5.24,25.0
5.25,22.0
5.26,33.0
5.27,15.0
5.28,25.0
5.29,13.0
5.3,21.0
5.31,20.0
5.32,24.0
5.33,20.0
5.34,26.0
5.35,28.0
5.36,19.0
5.37,19.0
5.38,21.0
5.39,25.0
5.4,32.0
5.41,14.0
5.42,18.0
5.43,26.0
5.44,32.0
5.45,25.0
5.46,26.0
5.47,21.0
5.48,21.0
5.49,16.0
5.5,16.0
5.51,19.0
5.52,23.0
5.53,21.0
5.54,23.0
5.55,21.0
5.56,27.0
5.57,17.0
5.58,21.0
5.59,21.0
5.6,21.0
5.61,22.0
5.62,19.0
5.63,19.0
5.64,21.0
5.65,19.0
5.66,25.0
5.67,21.0
5.68,24.0
5.69,26.0
5.7,17.0
5.71,23.0
5.72,21.0
5.73,20.0
5.74,29.0
5.75,23.0
5.76,23.0
5.77,20.0
5.78,26.0
5.79,25.0
5.8,29.0
5.81,25.0
5.82,26.0
5.83,23.0
5.84,29.0
5.85,25.0
5.86,24.0
5.87,32.0
5.88,20.0
5.89,20.0
5.9,40.0
5.91,27.0
5.92,33.0
5.93,15.0
5.94,16.0
5.95,23.0
5.96,28.0
5.97,35.0
5.98,30.0
5.99,14.0
6.0,28.0
6.01,27.0
6.02,27.0
6.03,25.0
6.04,26.0
6.05,34.0
6.06,25.0
6.07,31.0
6.08,30.0
6.09,30.0
6.1,32.0
6.11,36.0
6.12,21.0
6.13,23.0
6.14,26.0
6.15,25.0
6.16,25.0
6.17,23.0
6.18,33.0
6.19,23.0
6.2,30.0
6.21,22.0
6.22,22.0
6.23,35.0
6.24,35.0
6.25,36.0
6.26,23.0
6.27,22.0
6.28,28.0
6.29,22.0
6.3,23.0
6.31,22.0
6.32,30.0
6.33,38.0
6.34,17.0
6.35,22.0
6.36,27.0
6.37,27.0
6.38,19.0
6.39,24.0
6.4,31.0
6.41,25.0
6.42,18.0
6.43,19.0
6.44,21.0
6.45,36.0
6.46,19.0
6.47,25.0
6.48,24.0
6.49,32.0
6.5,26.0
6.51,25.0
6.52,30.0
