angle,intensity
5.0,11.0
5.01,12.0
5.02,16.0
5.03,12.0
5.04,10.0
5.05,13.0
5.06,22.0
5.07,22.0
5.08,15.0
5.09,20.0
5.1,12.0
5.11,14.0
5.12,13.0
5.13,24.0
5.14,19.0
5.15,26.0
5.16,16.0
5.17,16.0
5.18,22.0
5.19,20.0
5.2,18.0
5.21,19.0
5.22,12.0
5.23,22.0
5.24,20.0
5.25,21.0
5.26,19.0
5.27,33.0
5.28,26.0
5.29,25.0
5.3,13.0
5.31,16.0
5.32,16.0
5.33,16.0
5.34,28.0
5.35,20.0
5.36,24.0
5.37,21.0
5.38,31.0
5.39,25.0
5.4,17.0
5.41,23.0
5.42,25.0
5.43,21.0
5.44,13.0
5.45,29.0
5.46,14.0
5.47,15.0
5.48,23.0
5.49,13.0
5.5,27.0
5.51,16.0
5.52,24.0
5.53,17.0
5.54,18.0
5.55,30.0
5.56,18.0
5.57,27.0
5.58,25.0
5.59,18.0
5.6,22.0
5.61,23.0
5.62,14.0
5.63,30.0
5.64,17.0
5.65,25.0
5.66,26.0
5.67,18.0
5.68,16.0
5.69,23.0
5.7,26.0
5.71,27.0
5.72,20.0
5.73,23.0
5.74,11.0
5.75,13.0
5.76,16.0
5.77,15.0
5.78,20.0
5.79,17.0
5.8,17.0
5.81,22.0
5.82,17.0
5.83,17.0
5.84,23.0
5.85,22.0
5.86,24.0
5.87,23.0
5.88,11.0
5.89,15.0
5.9,24.0
5.91,21.0
5.92,28.0
5.93,17.0
5.94,15.0
5.95,13.0
5.96,11.0
5.97,7.0
5.98,14.0
5.99,17.0
6.0,18.0
6.01,18.0
6.02,16.0
6.03,19.0
6.04,11.0
6.05,23.0
6.06,12.0
6.07,11.0
6.08,13.0
6.09,16.0
6.1,18.0
6.11,16.0
6.12,6.0
6.13,14.0
6.14,23.0
6.15,7.0
6.16,15.0
6.17,15.0
6.18,10.0
6.19,11.0
6.2,14.0
6.21,12.0
6.22,16.0
6.23,13.0
6.24,12.0
6.25,14.0
6.26,10.0
6.27,18.0
6.28,12.0
6.29,11.0
6.3,10.0
6.31,6.0
6.32,16.0
6.33,14.0
6.34,12.0
6.35,10.0
6.36,13.0
6.37,8.0
6.38,16.0
6.39,10.0
6.4,10.0
6.41,17.0
6.42,14.0
6.43,13.0
6.44,14.0
6.45,10.0
6.46,7.0
6.47,13.0
6.48,9.0
6.49,8.0
6.5,13.0
6.51,12.0
6.52,16.0
6.53,10.0
6.54,13.0
6.55,7.0
6.56,12.0
6.57,14.0
6.58,14.0
6.59,4.0
6.6,12.0
6.61,15.0
6.62,13.0
6.63,11.0
6.64,10.0
6.65,13.0
6.66,16.0
6.67,16.0
6.68,6.0
6.69,15.0
6.7,8.0
6.71,5.0
6.72,10.0
6.73,14.0
6.74,9.0
6.75,12.0
6.76,15.0
6.77,18.0
6.78,11.0
6.79,15.0
6.8,14.0
6.81,11.0
6.82,13.0
6.83,19.0
6.84,12.0
6.85,11.0
6.86,13.0
6.87,6.0
6.88,8.0
6.89,11.0
6.9,16.0
6.91,8.0
6.92,9.0
6.93,9.0
6.94,15.0
6.95,12.0
6.96,13.0
6.97,10.0
6.98,7.0
6.99,11.0
7.0,12.0
7.01,9.0
7.02,11.0
7.03,9.0
7.04,16.0
7.05,7.0
7.06,10.0
7.07,7.0
7.08,9.0
7.09,11.0
7.1,16.0
7.11,12.0
7.12,16.0
7.13,14.0
7.14,10.0
7.15,14.0
7.16,16.0
7.17,13.0
7.18,13.0
7.19,10.0
7.2,6.0
7.21,8.0
7.22,16.0
7.23,12.0
7.24,12.0
7.25,11.0
7.26,13.0
7.27,12.0
7.28,7.0
7.29,13.0
7.3,12.0
7.31,13.0
7.32,11.0
7.33,12.0
7.34,18.0
7.35,12.0
7.36,7.0
7.37,13.0
7.38,19.0
7.39,15.0
7.4,12.0
7.41,11.0
7.42,10.0
7.43,11.0
7.44,11.0
7.45,14.0
7.46,16.0
7.47,13.0
7.48,20.0
7.49,10.0
7.5,11.0
7.51,16.0
7.52,16.0
7.53,6.0
7.54,13.0
7.55,14.0
7.56,13.0
7.57,19.0
7.58,18.0
7.59,13.0
7.6,16.0
7.61,14.0
7.62,10.0
7.63,20.0
7.64,17.0
7.65,10.0
